id	GROUP	ct	SECONDARY	infoline	origin	perturb	lifestage	age	age.units	sex	type	COLOR	category	Project	Donor	name
BSS01375	ES-deriv	neuron_originated_from_H9	Brain	NEURON DERIV			embryonic	5	day	female	in vitro differentiated cells	#4178AE	Stem-like	Roadmap 2015	ENCDO222AAA	neuron originated from H9
BSS01377	Neurosph	neurosphere_embryo_(15_weeks)_originated_from_ganglionic_eminence		NEUROSPHERE			embryonic	15	week	unknown/mixed	primary cell	#FFD924	Neural	Roadmap (New)	ENCDO280TXL,ENCDO594MAO	neurosphere embryo (15 weeks) originated from ganglionic eminence
BSS01378	Neurosph	neurosphere_female_embryo_(17_weeks)_originated_from_cortex		NEUROSPHERE			embryonic	17	week	female	primary cell	#FFD924	Neural	Roadmap 2015	ENCDO030VWZ,ENCDO981EWY	neurosphere female embryo (17 weeks) originated from cortex
BSS01379	Neurosph	neurosphere_female_embryo_(17_weeks)_originated_from_ganglionic_eminence		NEUROSPHERE			embryonic	17	week	female	primary cell	#FFD924	Neural	Roadmap 2015	ENCDO030VWZ,ENCDO981EWY	neurosphere female embryo (17 weeks) originated from ganglionic eminence
BSS01380	HSC & B-cell	neutrophil		NEUTROPHIL			unknown/mixed	unknown		unknown/mixed	primary cell	#55A354	Immune	ENCODE (New)	ENCDO055UKA,ENCDO082FOL,ENCDO117PGW	neutrophil
BSS01381	HSC & B-cell	neutrophil_male		NEUTROPHIL			unknown/mixed	unknown		male	primary cell	#55A354	Immune	Roadmap 2015	ENCDO978TAT	neutrophil male
BSS01385	Epithelial	non-pigmented_ciliary_epithelial_cell	Eye	NON-PIGMENTED CILIARY EPITHELIAL CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#FF9D0C	Primary Cell	ENCODE (New)	ENCDO105AAA	non-pigmented ciliary epithelial cell
BSS01386	Cancer	NT2_D1	Endocrine	TESTICULAR EMBRYONAL CARCINOMA			unknown/mixed	22	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO000ADH	NT2/D1
BSS01388	Brain	occipital_lobe_male_adult_(84_years)		OCCIPITAL LOBE			adult	84	year	male	tissue	#C5912B	Neural	ENCODE (New)	ENCDO240JUB	occipital lobe male adult (84 years)
BSS01389	Cancer	OCI-LY1	HSC & B-cell	B CELL LYMPHOMA			adult	44	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO350AAA	OCI-LY1
BSS01390	Cancer	OCI-LY3	HSC & B-cell	B CELL LYMPHOMA			adult	52	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO355AAA	OCI-LY3
BSS01391	Cancer	OCI-LY7	HSC & B-cell	B CELL LYMPHOMA			adult	48	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO351AAA	OCI-LY7
BSS01392	Neurosph	olfactory_neurosphere_cell_line		OLFACTORY NEUROSPHERE			adult	66	year	female	in vitro differentiated cells	#FFD924	Neural	ENCODE (New)	ENCDO326AAA	olfactory neurosphere cell line
BSS01393	Adipose	omental_fat_pad_female_adult_(51_year)		OMENTAL FAT PAD			adult	51	year	female	tissue	#AF5B39	Tissue	ENCODE (New)	ENCDO271OUW	omental fat pad female adult (51 year)
BSS01394	Adipose	omental_fat_pad_female_adult_(53_years)		OMENTAL FAT PAD			adult	53	year	female	tissue	#AF5B39	Tissue	ENCODE (New)	ENCDO793LXB	omental fat pad female adult (53 years)
BSS01395	Adipose	omental_fat_pad_male_adult_(37_years)		OMENTAL FAT PAD			adult	37	year	male	tissue	#AF5B39	Tissue	ENCODE (New)	NA	NA
BSS01396	Adipose	omental_fat_pad_male_adult_(54_years)		OMENTAL FAT PAD			adult	54	year	male	tissue	#AF5B39	Tissue	ENCODE (New)	NA	NA
BSS01397	Bone	osteoblast		OSTEOBLAST			unknown/mixed	unknown		unknown/mixed	primary cell	#6FB7EB	Tissue	ENCODE 2012	ENCDO271AAA,ENCDO834SRG	osteoblast
BSS01399	Endocrine	ovary_female_adult_(30_years)	Reproductive	OVARY			adult	30	year	female	tissue	#99C1FF	Tissue	Roadmap 2015	ENCDO424HVB	ovary female adult (30 years)
BSS01401	Endocrine	ovary_female_adult_(51_year)	Reproductive	OVARY			adult	51	year	female	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO271OUW	ovary female adult (51 year)
BSS01402	Endocrine	ovary_female_adult_(53_years)	Reproductive	OVARY			adult	53	year	female	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO793LXB	ovary female adult (53 years)
BSS01403	Endocrine	ovary_female_embryo	Reproductive	OVARY			embryonic	unknown		female	tissue	#99C1FF	Tissue	Roadmap (New)	ENCDO927DEI	ovary female embryo
BSS01405	Cancer	Panc1	Pancreas	PANCREAS DUCT EPITHELIAL CARCINOMA			unknown/mixed	56	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO000ABB	Panc1
BSS01406	Pancreas	pancreas_female_adult_(30_years)		PANCREAS			adult	30	year	female	tissue	#87A3E1	Tissue	Roadmap (New)	ENCDO424HVB	pancreas female adult (30 years)
BSS01407	Pancreas	pancreas_male_adult_(34_years)		PANCREAS			adult	34	year	male	tissue	#87A3E1	Tissue	Roadmap 2015	ENCDO058AAA	pancreas male adult (34 years)
BSS01408	Pancreas	pancreas_male_adult_(54_years)_and_male_adult_(60_years)		PANCREAS			adult	54	year	male	tissue	#87A3E1	Tissue	ENCODE (New)	NA	NA
BSS01411	Cancer	Parathyroid_adenoma_male_adult_(62_years)	Endocrine	PARATHYROID ADENOMA			adult	62	year	male	tissue	#000000	Other	ENCODE (New)	ENCDO952UGS	Parathyroid adenoma male adult (62 years)
BSS01412	Cancer	Parathyroid_adenoma_male_adult_(65_years)	Endocrine	PARATHYROID ADENOMA			adult	65	year	male	tissue	#000000	Other	ENCODE (New)	ENCDO371NVV	Parathyroid adenoma male adult (65 years)
BSS01414	Cancer	PC-3	Reproductive	PROSTATE ADENOCARCINOMA			adult	62	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO349AAA	PC-3
BSS01415	Cancer	PC-9	Lung	LUNG ADENOCARCINOMA			unknown/mixed	unknown		unknown/mixed	cell line	#000000	Other	ENCODE (New)	ENCDO647UHQ	PC-9
BSS01419	Blood & T-cell	peripheral_blood_mononuclear_cell_female_adult_(28_years)		MONONUCLEAR CELL			adult	28	year	female	primary cell	#678C69	Immune	Roadmap 2015	ENCDO839WKQ	peripheral blood mononuclear cell female adult (28 years)
BSS01420	Blood & T-cell	peripheral_blood_mononuclear_cell_male_adult_(27_years)		MONONUCLEAR CELL			adult	27	year	male	primary cell	#678C69	Immune	Roadmap 2015	ENCDO250QGI	peripheral blood mononuclear cell male adult (27 years)
BSS01421	Blood & T-cell	peripheral_blood_mononuclear_cell_male_adult_(28_years)		MONONUCLEAR CELL			adult	28	year	male	primary cell	#678C69	Immune	Roadmap 2015	ENCDO273TST	peripheral blood mononuclear cell male adult (28 years)
BSS01423	Blood & T-cell	peripheral_blood_mononuclear_cell_male_adult_(32_years)		MONONUCLEAR CELL			adult	32	year	male	primary cell	#678C69	Immune	Roadmap 2015	ENCDO688UPE	peripheral blood mononuclear cell male adult (32 years)
BSS01424	Blood & T-cell	peripheral_blood_mononuclear_cell_male_adult_(39_years)		MONONUCLEAR CELL			adult	39	year	male	primary cell	#678C69	Immune	Roadmap (New)	ENCDO424KSR	peripheral blood mononuclear cell male adult (39 years)
BSS01425	Digestive	Peyer_s_patch_female_adult_(51_year)		PEYERS PATCH			unknown/mixed	51	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	NA	NA
BSS01426	Digestive	Peyer_s_patch_female_adult_(53_years)		PEYERS PATCH			adult	53	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO793LXB	Peyer's patch female adult (53 years)
BSS01427	Digestive	Peyer_s_patch_male_adult_(37_years)		PEYERS PATCH			adult	37,51	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO271OUW,ENCDO845WKR	Peyer's patch male adult (37 years)
BSS01428	Digestive	Peyer_s_patch_male_adult_(54_years)		PEYERS PATCH			adult	54	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO451RUA	Peyer's patch male adult (54 years)
BSS01430	Placenta & EEM	placenta_embryo_(102_days)		PLACENTA			embryonic	102	day	unknown/mixed	tissue	#E10000	Tissue	ENCODE (New)	ENCDO091OEF	placenta embryo (102 days)
BSS01431	Placenta & EEM	placenta_embryo_(16_weeks)		PLACENTA			embryonic	16	week	unknown/mixed	tissue	#E10000	Tissue	Roadmap (New)	ENCDO918HJM	placenta embryo (16 weeks)
BSS01432	Placenta & EEM	placenta_embryo_(53_days)		PLACENTA			embryonic	53	day	unknown/mixed	tissue	#E10000	Tissue	ENCODE (New)	ENCDO733WDT,ENCDO870GPO	placenta embryo (53 days)
BSS01433	Placenta & EEM	placenta_embryo_(56_days)_and_embryo_(59_days)		PLACENTA			embryonic	56,59	day	unknown/mixed	tissue	#E10000	Tissue	ENCODE (New)	ENCDO041UTR,ENCDO114CJX	placenta embryo (56 days) and embryo (59 days)
BSS01435	Placenta & EEM	placenta_female_embryo_(101_day)_and_male_embryo_(105_days)		PLACENTA			embryonic	101,105	day	unknown/mixed	tissue	#E10000	Tissue	ENCODE (New)	ENCDO005BVN,ENCDO060OTP	placenta female embryo (101 day) and male embryo (105 days)
BSS01436	Placenta & EEM	placenta_female_embryo_(105_days)		PLACENTA			embryonic	105	day	female	tissue	#E10000	Tissue	Roadmap (New)	ENCDO863KZW	placenta female embryo (105 days)
BSS01437	Placenta & EEM	placenta_female_embryo_(108_days)		PLACENTA			embryonic	108	day	female	tissue	#E10000	Tissue	Roadmap 2015	ENCDO012PVK	placenta female embryo (108 days)
BSS01438	Placenta & EEM	placenta_female_embryo_(113_days)		PLACENTA			embryonic	113	day	female	tissue	#E10000	Tissue	Roadmap 2015	ENCDO022PVU,ENCDO676JUB	placenta female embryo (113 days)
BSS01440	Placenta & EEM	placenta_female_embryo_(85_days)		PLACENTA			embryonic	85	day	female	tissue	#E10000	Tissue	Roadmap 2015	ENCDO527XLA	placenta female embryo (85 days)
BSS01441	Placenta & EEM	placenta_male_embryo_(16_weeks)		PLACENTA			embryonic	16	week	male	tissue	#E10000	Tissue	Roadmap (New)	ENCDO150YZC	placenta male embryo (16 weeks)
BSS01443	Placenta & EEM	placenta_male_embryo_(85_days)		PLACENTA			embryonic	85	day	male	tissue	#E10000	Tissue	Roadmap (New)	ENCDO342PFI	placenta male embryo (85 days)
BSS01444	Placenta & EEM	placenta_male_embryo_(91_day)		PLACENTA			embryonic	91	day	male	tissue	#E10000	Tissue	Roadmap 2015	ENCDO375VTO	placenta male embryo (91 day)
BSS01446	Placenta & EEM	placental_basal_plate_female_embryo_(40_weeks)		PLACENTA			embryonic	40	week	female	tissue	#E10000	Tissue	Roadmap (New)	ENCDO651ROT	placental basal plate female embryo (40 weeks)
BSS01448	Placenta & EEM	placental_basal_plate_male_embryo_(38_weeks)		PLACENTA			embryonic	38	week	male	tissue	#E10000	Tissue	Roadmap (New)	ENCDO974LFM	placental basal plate male embryo (38 weeks)
BSS01451	Brain	pons_male_adult_(78_years)		PONS			adult	78	year	male	tissue	#C5912B	Neural	ENCODE (New)	ENCDO317XRR	pons male adult (78 years)
BSS01452	Brain	posterior_cingulate_cortex_male_adult_(20_years)		POSTERIOR CINGULATE CORTEX			adult	20	year	male	tissue	#C5912B	Neural	ENCODE (New)	ENCDO377OGA	posterior cingulate cortex male adult (20 years)
BSS01456	Reproductive	prostate_gland_male_adult_(37_years)		PROSTATE GLAND			adult	37	year	male	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO845WKR	prostate gland male adult (37 years)
BSS01457	Reproductive	prostate_gland_male_adult_(54_years)		PROSTATE GLAND			adult	54	year	male	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO451RUA	prostate gland male adult (54 years)
BSS01459	Reproductive	prostate_male_adult_(54_years)		PROSTATE GLAND			adult	54	year	male	tissue	#3383FF	Tissue	ENCODE (New)	ENCDO451RUA	prostate male adult (54 years)
BSS01460	Muscle	psoas_muscle_female_adult_(30_years)		PSOAS MUSCLE			adult	30	year	female	tissue	#C2655D	Tissue	Roadmap (New)	ENCDO424HVB	psoas muscle female adult (30 years)
BSS01461	Muscle	psoas_muscle_male_adult_(27_years)_and_male_adult_(35_years)		PSOAS MUSCLE			adult	27,35	year	male	tissue	#C2655D	Tissue	ENCODE (New)	ENCDO006AAA,ENCDO007AAA	psoas muscle male adult (27 years) and male adult (35 years)
BSS01462	Muscle	psoas_muscle_male_adult_(34_years)		PSOAS MUSCLE			adult	34	year	male	tissue	#C2655D	Tissue	Roadmap 2015	ENCDO058AAA	psoas muscle male adult (34 years)
BSS01463	Muscle	psoas_muscle_male_child_(3_years)		PSOAS MUSCLE			child	3	year	male	tissue	#C2655D	Tissue	Roadmap 2015	ENCDO478OMA	psoas muscle male child (3 years)
BSS01465	Endothelial	pulmonary_artery_endothelial_cell_female	Lung	PULMONARY ARTERY ENDOTHELIAL CELL			unknown/mixed	unknown		female	primary cell	#FFCA0C	Primary Cell	ENCODE (New)	ENCDO332AAA	pulmonary artery endothelial cell female
BSS01469	Brain	putamen_male_adult_(78_years)		PUTAMEN			adult	78	year	male	tissue	#C5912B	Neural	ENCODE (New)	ENCDO317XRR	putamen male adult (78 years)
BSS01473	Lymphoblastoid	Raji		LYMPHOBLASTOID CELL LINE			unknown/mixed			unknown/mixed	cell line	#4D9C8D	Immune	ENCODE (New)	NA	NA
BSS01474	Cancer	RCC_7860	Kidney	RENAL CELL ADENOCARCINOMA			adult	58	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO000ADK	RCC 7860
BSS01475	Sm. Muscle	rectal_smooth_muscle_tissue_female_adult_(50_years)	Digestive	RECTUM MUSCLE			adult	50	year	female	tissue	#F182BC	Tissue	Roadmap 2015	ENCDO026NQC	rectal smooth muscle tissue female adult (50 years)
BSS01478	Blood & T-cell	regulatory_T_cell_female_adult_(35_years)		TREG CELL			adult	35	year	female	primary cell	#678C69	Immune	ENCODE (New)	ENCDO290AAA	regulatory T cell female adult (35 years)
BSS01479	Blood & T-cell	regulatory_T_cell_male_adult_(28_years)		TREG CELL			adult	28	year	male	primary cell	#678C69	Immune	ENCODE (New)	ENCDO291AAA	regulatory T cell male adult (28 years)
BSS01480	Blood & T-cell	regulatory_T_cell_originated_from_blood_cell		TREG CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	Roadmap (New)	ENCDO966YSM	regulatory T cell originated from blood cell
BSS01481	Cancer	renal_cell_carcinoma	Kidney	RENAL CELL CARCINOMA			adult	80,62	year	unknown/mixed	cell line	#000000	Other	ENCODE (New)	ENCDO335XPZ,ENCDO421EJG	renal cell carcinoma
BSS01482	Kidney	renal_cortex_interstitium_female_embryo_(103_days)		RENAL CORTEX INTERSTITIUM			embryonic	103	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO380HQH	renal cortex interstitium female embryo (103 days)
BSS01483	Kidney	renal_cortex_interstitium_female_embryo_(120_days)		RENAL CORTEX INTERSTITIUM			embryonic	120	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO555CMC	renal cortex interstitium female embryo (120 days)
BSS01484	Kidney	renal_cortex_interstitium_female_embryo_(89_days)		RENAL CORTEX INTERSTITIUM			embryonic	89	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO076OLG	renal cortex interstitium female embryo (89 days)
BSS01485	Kidney	renal_cortex_interstitium_female_embryo_(96_days)		RENAL CORTEX INTERSTITIUM			embryonic	96	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO613NXA,ENCDO870OBN	renal cortex interstitium female embryo (96 days)
BSS01486	Kidney	renal_cortex_interstitium_male_embryo_(108_days)		RENAL CORTEX INTERSTITIUM			embryonic	108	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO014CNM,ENCDO132ASK	renal cortex interstitium male embryo (108 days)
BSS01487	Kidney	renal_cortex_interstitium_male_embryo_(113_days)		RENAL CORTEX INTERSTITIUM			embryonic	113	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO608XKS	renal cortex interstitium male embryo (113 days)
BSS01488	Kidney	renal_cortex_interstitium_male_embryo_(127_days)		RENAL CORTEX INTERSTITIUM			embryonic	127	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO859GXV	renal cortex interstitium male embryo (127 days)
BSS01489	Kidney	renal_cortex_interstitium_male_embryo_(91_day)		RENAL CORTEX INTERSTITIUM			embryonic	91	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO375VTO	renal cortex interstitium male embryo (91 day)
BSS01490	Kidney	renal_cortex_interstitium_male_embryo_(97_days)		RENAL CORTEX INTERSTITIUM			embryonic	97	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO576LXR	renal cortex interstitium male embryo (97 days)
BSS01491	Epithelial	renal_cortical_epithelial_cell	Kidney	RENAL CORTICAL EPITHELIAL CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#FF9D0C	Primary Cell	ENCODE (New)	ENCDO098AAA	renal cortical epithelial cell
BSS01493	Kidney	renal_pelvis_female_embryo_(103_days)		RENAL PELVIS			embryonic	103	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO380HQH	renal pelvis female embryo (103 days)
BSS01494	Kidney	renal_pelvis_female_embryo_(105_days)		RENAL PELVIS			embryonic	105	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO766MZV	renal pelvis female embryo (105 days)
BSS01495	Kidney	renal_pelvis_female_embryo_(89_days)		RENAL PELVIS			embryonic	89	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO076OLG	renal pelvis female embryo (89 days)
BSS01496	Kidney	renal_pelvis_female_embryo_(96_days)		RENAL PELVIS			embryonic	96	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO613NXA,ENCDO870OBN	renal pelvis female embryo (96 days)
BSS01497	Kidney	renal_pelvis_male_embryo_(108_days)		RENAL PELVIS			embryonic	108	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO014CNM	renal pelvis male embryo (108 days)
BSS01498	Kidney	renal_pelvis_male_embryo_(113_days)		RENAL PELVIS			embryonic	113	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO608XKS	renal pelvis male embryo (113 days)
BSS01499	Kidney	renal_pelvis_male_embryo_(127_days)		RENAL PELVIS			embryonic	127	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO859GXV	renal pelvis male embryo (127 days)
BSS01500	Kidney	renal_pelvis_male_embryo_(91_day)		RENAL PELVIS			embryonic	91	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO375VTO	renal pelvis male embryo (91 day)
BSS01501	Kidney	renal_pelvis_male_embryo_(97_days)		RENAL PELVIS			embryonic	97	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO576LXR	renal pelvis male embryo (97 days)
BSS01502	Eye	retina_embryo_(125_days)_and_male_embryo_(103_days)		EYE RETINA			embryonic	125,103	day	unknown/mixed	tissue	#EAD1DC	Neural	ENCODE (New)	ENCDO225GSN,ENCDO869VTH	retina embryo (125 days) and male embryo (103 days)
BSS01503	Eye	retina_embryo_(74_days)_and_embryo_(85_days)		EYE RETINA			embryonic	74,85	day	unknown/mixed	tissue	#EAD1DC	Neural	ENCODE (New)	ENCDO411XCR,ENCDO539WIJ	retina embryo (74 days) and embryo (85 days)
BSS01504	Eye	retina_female_embryo_(89_days)		EYE RETINA			embryonic	89	day	female	tissue	#EAD1DC	Neural	ENCODE (New)	ENCDO685SWK	retina female embryo (89 days)
BSS01505	Epithelial	retinal_pigment_epithelial_cell	Kidney	RETINAL EPITHELIAL CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#FF9D0C	Primary Cell	ENCODE (New)	ENCDO107AAA	retinal pigment epithelial cell
BSS01506	Heart	right_atrium_auricular_region_female_adult_(51_year)		HEART RIGHT ATRIUM			adult	51	year	female	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO271OUW	right atrium auricular region female adult (51 year)
BSS01507	Heart	right_atrium_auricular_region_female_adult_(53_years)		HEART RIGHT ATRIUM			adult	53	year	female	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO793LXB	right atrium auricular region female adult (53 years)
BSS01508	Heart	right_cardiac_atrium_male_adult_(34_years)		HEART RIGHT ATRIUM			adult	34	year	male	tissue	#D56F80	Tissue	Roadmap 2015	ENCDO058AAA	right cardiac atrium male adult (34 years)
BSS01509	Kidney	right_kidney_female_embryo_(107_days)		KIDNEY			embryonic	107	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO607LOS	right kidney female embryo (107 days)
BSS01510	Kidney	right_kidney_female_embryo_(117_days)		KIDNEY			embryonic	117	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO453STB	right kidney female embryo (117 days)
BSS01511	Kidney	right_kidney_female_embryo_(147_days)		KIDNEY			embryonic	147	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO863JOG	right kidney female embryo (147 days)
BSS01512	Kidney	right_kidney_female_embryo_(87_days)		KIDNEY			embryonic	87	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO814BQX	right kidney female embryo (87 days)
BSS01513	Kidney	right_kidney_female_embryo_(98_days)		KIDNEY			embryonic	98	day	female	tissue	#660000	Tissue	Roadmap (New)	ENCDO633IHH	right kidney female embryo (98 days)
BSS01514	Kidney	right_kidney_male_embryo_(108_days)		KIDNEY			embryonic	108	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO119ASK	right kidney male embryo (108 days)
BSS01515	Kidney	right_kidney_male_embryo_(115_days)		KIDNEY			embryonic	115	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO816OTW	right kidney male embryo (115 days)
BSS01516	Kidney	right_kidney_male_embryo_(87_days)		KIDNEY			embryonic	87	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO126IGB	right kidney male embryo (87 days)
BSS01517	Kidney	right_kidney_male_embryo_(91_day)		KIDNEY			embryonic	91	day	male	tissue	#660000	Tissue	ENCODE (New)	ENCDO245RIZ	right kidney male embryo (91 day)
BSS01518	Kidney	right_kidney_male_embryo_(96_days)		KIDNEY			embryonic	96	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO817EKT	right kidney male embryo (96 days)
BSS01519	Liver	right_lobe_of_liver_female_adult_(53_years)		LIVER			adult	53	year	female	tissue	#5151E7	Tissue	ENCODE (New)	ENCDO793LXB	right lobe of liver female adult (53 years)
BSS01520	Lung	right_lung_female_embryo_(105_days)		LUNG			embryonic	105	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO766MZV	right lung female embryo (105 days)
BSS01521	Lung	right_lung_female_embryo_(107_days)		LUNG			embryonic	107	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO607LOS	right lung female embryo (107 days)
BSS01522	Lung	right_lung_female_embryo_(108_days)		LUNG			embryonic	108	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO012PVK	right lung female embryo (108 days)
BSS01523	Lung	right_lung_female_embryo_(110_days)		LUNG			embryonic	110	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO087TLK	right lung female embryo (110 days)
BSS01524	Lung	right_lung_female_embryo_(117_days)		LUNG			embryonic	117	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO453STB	right lung female embryo (117 days)
BSS01525	Lung	right_lung_female_embryo_(91_day)		LUNG			embryonic	91	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO605ZCF	right lung female embryo (91 day)
BSS01526	Lung	right_lung_female_embryo_(98_days)		LUNG			embryonic	98	day	female	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO837QWL	right lung female embryo (98 days)
BSS01527	Lung	right_lung_male_embryo_(105_days)		LUNG			embryonic	105	day	male	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO171HMD	right lung male embryo (105 days)
BSS01528	Lung	right_lung_male_embryo_(115_days)		LUNG			embryonic	115	day	male	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO816OTW	right lung male embryo (115 days)
BSS01529	Lung	right_lung_male_embryo_(87_days)		LUNG			embryonic	87	day	male	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO126IGB	right lung male embryo (87 days)
BSS01530	Lung	right_lung_male_embryo_(96_days)		LUNG			embryonic	96	day	male	tissue	#D9D2E9	Tissue	Roadmap (New)	ENCDO817EKT	right lung male embryo (96 days)
BSS01531	Kidney	right_renal_cortex_interstitium_male_embryo_(105_days)		RENAL CORTEX INTERSTITIUM			embryonic	105	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO378UAU,ENCDO513BVP	right renal cortex interstitium male embryo (105 days)
BSS01532	Kidney	right_renal_cortex_interstitium_male_embryo_(120_days)		RENAL CORTEX INTERSTITIUM			embryonic	120	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO327QNA	right renal cortex interstitium male embryo (120 days)
BSS01533	Kidney	right_renal_pelvis_male_embryo_(105_days)		RENAL PELVIS			embryonic	105	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO171HMD,ENCDO378UAU,ENCDO513BVP	right renal pelvis male embryo (105 days)
BSS01534	Kidney	right_renal_pelvis_male_embryo_(120_days)		RENAL PELVIS			embryonic	120	day	male	tissue	#660000	Tissue	Roadmap (New)	ENCDO327QNA	right renal pelvis male embryo (120 days)
BSS01535	Cancer	RKO	Digestive	COLON CARCINOMA			unknown/mixed	unknown		unknown/mixed	cell line	#000000	Other	ENCODE (New)	ENCDO035MMY	RKO
BSS01536	Cancer	RPMI-7951	Epithelial	MELANOMA			adult	18	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ADL	RPMI-7951
BSS01537	Cancer	RPMI8226	HSC & B-cell	PLASMA CELL MYELOMA			adult	61	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO624OGB	RPMI8226
BSS01538	Epithelial	RWPE1	Reproductive	PROSTATE EPITHELIAL CELL			adult	54	year	male	cell line	#FF9D0C	Primary Cell	ENCODE (New)	ENCDO000ADM	RWPE1
BSS01539	Epithelial	RWPE2	Reproductive	PROSTATE EPITHELIAL CELL			adult	54	year	male	cell line	#FF9D0C	Primary Cell	ENCODE (New)	ENCDO000ADM	RWPE2
BSS01542	Digestive	sigmoid_colon_female_adult_(51_year)		SIGMOID COLON			adult	51	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO271OUW	sigmoid colon female adult (51 year)
BSS01543	Digestive	sigmoid_colon_female_adult_(53_years)		SIGMOID COLON			adult	53	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO793LXB	sigmoid colon female adult (53 years)
BSS01545	Digestive	sigmoid_colon_male_adult_(34_years)		SIGMOID COLON			adult	34	year	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO058AAA	sigmoid colon male adult (34 years)
BSS01546	Digestive	sigmoid_colon_male_adult_(37_years)		SIGMOID COLON			adult	37	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO845WKR	sigmoid colon male adult (37 years)
BSS01547	Digestive	sigmoid_colon_male_adult_(54_years)		SIGMOID COLON			adult	54	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO451RUA	sigmoid colon male adult (54 years)
BSS01548	Digestive	sigmoid_colon_male_child_(3_years)		SIGMOID COLON			child	3	year	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO478OMA	sigmoid colon male child (3 years)
BSS01549	Cancer	SJCRH30	Myosat	RHABDOMYOSARCOMA			child	17	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO339AAA	SJCRH30
